model_id,task_id,score,reported_by,url,notes
internvl3-1b,vcr-en-easy-em,89.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,vcr-en-easy-jaccard,96.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,chartqa,77.7,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-1b,textvqa,71.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-1b,docvqa,85.6,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-1b,infovqa,60.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-1b,ocrbench,795,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,charxiv-rq,26.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,charxiv-dq,60.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,vcr-en-easy-em,83.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,vcr-en-easy-jaccard,94.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,chartqa,80.2,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-2b,textvqa,77.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-2b,docvqa,88.3,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-2b,infovqa,66.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-2b,ocrbench,835,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,charxiv-rq,28.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,charxiv-dq,54.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,vcr-en-easy-em,91.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,vcr-en-easy-jaccard,96.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,chartqa,80.7,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-2b,textvqa,76.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-2b,docvqa,89.4,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-2b,infovqa,70.8,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-2b,ocrbench,836,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,charxiv-rq,31.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,charxiv-dq,65.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,vcr-en-easy-em,90.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,vcr-en-easy-jaccard,96.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,chartqa,86.0,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-4b,textvqa,77.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-4b,docvqa,92.4,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-4b,infovqa,78.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-4b,ocrbench,822,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,charxiv-rq,39.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,charxiv-dq,71.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,vcr-en-easy-em,91.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,vcr-en-easy-jaccard,97.0,InternVL,https://arxiv.org/abs/2508.18265,
molmo-7b-d,chartqa,84.1,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
molmo-7b-d,textvqa,81.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
molmo-7b-d,docvqa,92.2,InternVL,https://arxiv.org/abs/2508.18265,(test)
molmo-7b-d,infovqa,72.6,InternVL,https://arxiv.org/abs/2508.18265,(test)
molmo-7b-d,ocrbench,694,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,chartqa,72.5,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
keye-vl-8b,textvqa,75.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
keye-vl-8b,docvqa,87.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
keye-vl-8b,infovqa,63.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
keye-vl-8b,ocrbench,853,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,charxiv-rq,36.8,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,charxiv-dq,75.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,chartqa,70.0,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
glm-4.1v-9b,textvqa,79.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.1v-9b,docvqa,93.3,InternVL,https://arxiv.org/abs/2508.18265,(test)
glm-4.1v-9b,infovqa,80.3,InternVL,https://arxiv.org/abs/2508.18265,(test)
glm-4.1v-9b,ocrbench,823,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,charxiv-rq,53.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,charxiv-dq,82.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,vcr-en-easy-em,32.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,vcr-en-easy-jaccard,55.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,chartqa,86.6,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-8b,textvqa,80.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-8b,docvqa,92.7,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-8b,infovqa,76.8,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-8b,ocrbench,880,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,charxiv-rq,37.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,charxiv-dq,73.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,vcr-en-easy-em,94.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,vcr-en-easy-jaccard,98.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,chartqa,86.2,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-9b,textvqa,79.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-9b,docvqa,93.6,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-9b,infovqa,79.6,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-9b,ocrbench,877,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,charxiv-rq,38.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,charxiv-dq,72.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,vcr-en-easy-em,94.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,vcr-en-easy-jaccard,97.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,chartqa,86.7,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-8b,textvqa,78.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-8b,docvqa,92.3,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-8b,infovqa,79.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-8b,ocrbench,840,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,charxiv-rq,44.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,charxiv-dq,72.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,vcr-en-easy-em,92.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,vcr-en-easy-jaccard,97.3,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,chartqa,75.7,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
gemma3-12b,textvqa,67.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-12b,docvqa,87.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
gemma3-12b,infovqa,64.9,InternVL,https://arxiv.org/abs/2508.18265,(test)
gemma3-12b,ocrbench,702,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,charxiv-rq,24.9,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,charxiv-dq,65.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,chartqa,87.3,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-14b,textvqa,80.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-14b,docvqa,94.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-14b,infovqa,83.6,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-14b,ocrbench,875,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,charxiv-rq,43.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,charxiv-dq,82.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,vcr-en-easy-em,94.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,vcr-en-easy-jaccard,98.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,chartqa,86.5,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-14b,textvqa,77.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-14b,docvqa,93.4,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-14b,infovqa,78.3,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-14b,ocrbench,836,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,charxiv-rq,47.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,charxiv-dq,76.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,vcr-en-easy-em,93.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,vcr-en-easy-jaccard,97.7,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,chartqa,73.7,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
kimi-vl-a3b-2506,textvqa,77.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
kimi-vl-a3b-2506,docvqa,93.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
kimi-vl-a3b-2506,infovqa,74.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
kimi-vl-a3b-2506,ocrbench,869,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,charxiv-rq,46.8,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,charxiv-dq,71.5,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,vcr-en-easy-em,81.1,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,vcr-en-easy-jaccard,90.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,chartqa,86.6,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-20b-a4b,textvqa,78.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-20b-a4b,docvqa,92.9,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-20b-a4b,infovqa,78.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-20b-a4b,ocrbench,870,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,charxiv-rq,38.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,charxiv-dq,78.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,vcr-en-easy-em,93.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,vcr-en-easy-jaccard,97.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,chartqa,87.4,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-30b-a3b,textvqa,80.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-30b-a3b,docvqa,94.2,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-30b-a3b,infovqa,81.4,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-30b-a3b,ocrbench,880,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,charxiv-rq,48.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,charxiv-dq,81.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,vcr-en-easy-em,94.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,vcr-en-easy-jaccard,98.2,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,chartqa,78.0,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
gemma3-27b,textvqa,65.1,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-27b,docvqa,86.6,InternVL,https://arxiv.org/abs/2508.18265,(test)
gemma3-27b,infovqa,65.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
gemma3-27b,ocrbench,717,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,charxiv-rq,25.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,charxiv-dq,63.8,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,chartqa,75.6,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
cambrian-34b,textvqa,76.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
cambrian-34b,docvqa,75.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
cambrian-34b,infovqa,46.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
cambrian-34b,ocrbench,600,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,charxiv-rq,27.3,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,charxiv-dq,59.7,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,vcr-en-easy-em,79.7,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,vcr-en-easy-jaccard,89.3,InternVL,https://arxiv.org/abs/2508.18265,
vila-1-5-40b,chartqa,67.2,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
vila-1-5-40b,textvqa,73.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
vila-1-5-40b,ocrbench,460,InternVL,https://arxiv.org/abs/2508.18265,
vila-1-5-40b,charxiv-rq,24.0,InternVL,https://arxiv.org/abs/2508.18265,
vila-1-5-40b,charxiv-dq,38.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,chartqa,89.2,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-38b,textvqa,83.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-38b,docvqa,95.4,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-38b,infovqa,85.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-38b,ocrbench,886,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,charxiv-rq,46.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,charxiv-dq,87.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,vcr-en-easy-em,96.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,vcr-en-easy-jaccard,98.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,chartqa,88.8,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-38b,textvqa,82.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-38b,docvqa,94.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-38b,infovqa,83.8,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-38b,ocrbench,870,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,charxiv-rq,48.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,charxiv-dq,83.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,vcr-en-easy-em,95.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,vcr-en-easy-jaccard,98.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,chartqa,86.6,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
glm-4.5v,textvqa,72.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.5v,docvqa,94.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
glm-4.5v,infovqa,84.1,InternVL,https://arxiv.org/abs/2508.18265,(test)
glm-4.5v,ocrbench,872,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,charxiv-rq,59.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,charxiv-dq,88.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,vcr-en-easy-em,36.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,vcr-en-easy-jaccard,44.9,InternVL,https://arxiv.org/abs/2508.18265,
molmo-72b,chartqa,87.3,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
molmo-72b,textvqa,83.1,InternVL,https://arxiv.org/abs/2508.18265,(val)
molmo-72b,docvqa,93.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
molmo-72b,infovqa,81.9,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-78b,chartqa,89.7,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-78b,textvqa,84.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-78b,docvqa,95.4,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-78b,infovqa,86.5,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-78b,ocrbench,906,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,charxiv-rq,46.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,charxiv-dq,85.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,vcr-en-easy-em,96.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,vcr-en-easy-jaccard,98.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,chartqa,88.0,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3.5-241b-a28b,textvqa,84.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-241b-a28b,docvqa,94.9,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-241b-a28b,infovqa,82.0,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3.5-241b-a28b,ocrbench,907,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,charxiv-rq,48.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,charxiv-dq,83.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,vcr-en-easy-em,97.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,vcr-en-easy-jaccard,99.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,blink,42.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-1b,mmiu,39.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,muirbench,31.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mmt-bench,52.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-1b,mirb,36.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,rwqa,58.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mme-realworld-en,46.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,wildvision,43.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,r-bench-dis,60.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,blink,44.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-1b,mmiu,45.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,muirbench,41.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mmt-bench,54.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-1b,mirb,44.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,rwqa,57.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mme-realworld-en,46.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,wildvision,49.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,r-bench-dis,57.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,blink,50.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-2b,mmiu,43.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,muirbench,38.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mmt-bench,59.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-2b,mirb,42.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,rwqa,64.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mme-realworld-en,53.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,wildvision,48.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,r-bench-dis,67.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,blink,51.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-2b,mmiu,44.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,muirbench,44.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mmt-bench,58.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-2b,mirb,45.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,rwqa,62.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mme-realworld-en,49.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,wildvision,66.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,r-bench-dis,62.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,blink,58.1,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-4b,mmiu,49.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,muirbench,53.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mmt-bench,64.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-4b,mirb,55.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,rwqa,66.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mme-realworld-en,59.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,wildvision,69.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,r-bench-dis,68.7,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,blink,53.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
keye-vl-8b,muirbench,50.4,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,mmt-bench,65.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
keye-vl-8b,rwqa,65.9,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,mme-realworld-en,48.8,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,wildvision,66.6,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,r-bench-dis,65.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,blink,65.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.1v-9b,muirbench,74.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mmt-bench,68.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.1v-9b,rwqa,70.6,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,r-bench-dis,69.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,blink,55.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-8b,mmiu,46.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,muirbench,55.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mmt-bench,65.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-8b,mirb,56.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,rwqa,70.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mme-realworld-en,62.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,wildvision,69.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,r-bench-dis,74.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,blink,58.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-9b,mmiu,50.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,muirbench,51.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,mmt-bench,65.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-9b,mirb,58.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,rwqa,70.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,mme-realworld-en,61.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,wildvision,63.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,r-bench-dis,70.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,blink,59.5,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-8b,mmiu,49.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,muirbench,55.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mmt-bench,66.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-8b,mirb,57.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,rwqa,67.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mme-realworld-en,62.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,wildvision,76.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,r-bench-dis,69.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,blink,52.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-12b,muirbench,49.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mmt-bench,58.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-12b,rwqa,59.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mme-realworld-en,48.9,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,wildvision,72.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,r-bench-dis,60.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,blink,60.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-14b,mmiu,50.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,muirbench,56.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mmt-bench,70.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-14b,mirb,59.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,rwqa,70.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mme-realworld-en,64.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,wildvision,69.8,InternVL,https://arxiv.org/abs/2508.18265,
